ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
24327,20000.0,1,2,2,33,0,0,0,0,0,0,18330.0,17797.0,18731.0,19610.0,18980.0,38766.0,1291.0,1324.0,1302.0,672.0,701.0,788.0,0
15674,200000.0,1,1,1,32,-1,2,-1,2,-1,-1,760.0,380.0,760.0,380.0,380.0,0.0,0.0,760.0,0.0,380.0,0.0,154350.0,0
8487,200000.0,2,2,2,26,-2,-2,-2,-2,-2,-2,58147.0,1468.0,2321.0,327194.0,6680.0,3963.0,1468.0,2321.0,163597.0,6680.0,3963.0,2514.0,0
11691,200000.0,2,1,2,39,-2,-2,-1,-1,-2,-2,0.0,0.0,798.0,0.0,307.0,497.0,0.0,798.0,0.0,307.0,497.0,0.0,0
16349,500000.0,2,1,2,34,-2,-2,-2,-2,-2,-2,11765.0,6599.0,11421.0,-83.0,49699.0,3821.0,6648.0,11986.0,0.0,49947.0,3840.0,11939.0,0
28180,150000.0,2,1,1,46,0,0,0,0,0,0,135748.0,136681.0,140019.0,143237.0,140658.0,143344.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0
46773,581854.6265511182,3,7,4,2,9,9,9,9,9,9,-195429.9855723927,301511.46705577406,318703.0939503798,276910.14579870185,-201829.63095237565,-195595.90876823515,61247.88652427278,-55822.56325996863,-62464.99251532706,-54029.22396360617,-51926.7086077174,-56437.94279134354,0
24568,280000.0,1,3,1,39,-1,-1,-1,0,0,0,1466.0,1466.0,25482.0,24942.0,23944.0,23068.0,1473.0,25489.0,1348.0,816.0,934.0,20007.0,0
26,50000.0,1,3,2,23,0,0,0,0,0,0,47620.0,41810.0,36023.0,28967.0,29829.0,30046.0,1973.0,1426.0,1001.0,1432.0,1062.0,997.0,0
2856,320000.0,1,2,1,39,0,0,0,-1,-1,-1,51058.0,34619.0,18079.0,18077.0,1792.0,18344.0,1240.0,1403.0,18084.0,1801.0,18352.0,2072.0,0
18079,450000.0,1,1,2,34,0,0,0,0,0,0,260733.0,228515.0,232762.0,208005.0,194608.0,201044.0,20255.0,50171.0,7096.0,6604.0,10012.0,10000.0,0
28120,80000.0,2,1,1,41,0,0,0,0,-2,-2,11987.0,13007.0,3537.0,0.0,0.0,0.0,1325.0,1000.0,0.0,0.0,0.0,0.0,0
41152,-272252.71705907205,3,7,4,64,9,9,9,9,9,9,-215786.4357783525,289323.1937267102,-225707.7304750359,-168880.4272219261,-174160.84623486485,239729.28478538702,-45661.127689582325,-56767.99567650822,61433.65530885598,-53384.91297806069,-48591.36330371567,-63087.83139829868,0
-19217,575509.4758208127,3,7,4,65,9,9,9,9,9,9,342843.7396823253,323708.8476967824,256801.9583274453,-155466.801369265,-147354.91337091624,249355.91928438417,67549.67021933488,73240.15930331385,-55075.36244436536,62978.29309993127,-45927.388402770564,-61138.340421364315,1
19940,230000.0,2,1,1,42,-1,-1,-1,-1,-2,-2,7338.0,-15.0,4685.0,1925.0,2347.0,0.0,15.0,4700.0,1925.0,2347.0,0.0,0.0,0
10931,320000.0,2,1,2,43,0,0,0,0,0,0,34702.0,76361.0,58124.0,70717.0,78149.0,70379.0,50390.0,20000.0,20000.0,15000.0,40000.0,40000.0,0
11261,20000.0,2,3,1,54,0,0,2,0,0,2,6268.0,8221.0,6997.0,8028.0,9510.0,8815.0,3000.0,0.0,3000.0,2000.0,0.0,5363.0,0
1681,220000.0,2,2,2,31,-1,-1,-2,-1,-1,-2,38746.0,0.0,0.0,110699.0,0.0,0.0,0.0,0.0,110699.0,0.0,0.0,0.0,1
47370,-234113.81443136948,3,7,4,70,9,9,9,9,9,9,293608.6088932424,-172835.66836929318,300669.32059698226,-189756.67625811015,-153464.98793593585,223808.57492567907,-52103.504008160024,83016.1933088014,-61898.160202252446,56236.815707185204,59865.368945695,63138.88658146112,0
17334,310000.0,2,2,1,29,0,0,0,0,0,0,26597.0,27141.0,25567.0,21794.0,20911.0,14023.0,1732.0,1408.0,1209.0,622.0,600.0,748.0,0
10938,500000.0,2,1,1,47,-2,-2,-2,-2,-2,-2,97832.0,47708.0,131063.0,131508.0,182843.0,10790.0,27369.0,135784.0,15000.0,75550.0,216.0,27183.0,0
19314,200000.0,2,1,1,34,-2,-1,-1,-2,-2,-1,16024.0,18168.0,10274.0,4726.0,4484.0,4745.0,18184.0,10274.0,4726.0,4490.0,4745.0,1283.0,0
14163,230000.0,2,1,2,24,1,2,0,0,2,0,20887.0,18705.0,17295.0,18335.0,9320.0,1858.0,0.0,1200.0,3000.0,0.0,254.0,1637.0,0
6778,120000.0,2,2,1,30,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28449,350000.0,2,2,1,49,-2,-2,-2,-2,-2,-2,16173.0,9122.0,12228.0,19850.0,8800.0,4260.0,9122.0,12228.0,19850.0,8800.0,4260.0,17660.0,0
11470,160000.0,2,2,1,30,0,0,0,-2,-2,-2,5331.0,6020.0,1194.0,694.0,1800.0,186.0,1153.0,1202.0,694.0,1800.0,186.0,3573.0,0
1165,20000.0,1,2,2,24,-1,-1,-1,-1,-1,-1,780.0,0.0,390.0,390.0,780.0,0.0,0.0,390.0,390.0,780.0,0.0,0.0,0
48451,-341335.31472122826,3,7,4,4,9,9,9,9,9,9,-226125.5904870823,-229130.13535451464,267661.31132604124,294462.8757796553,-143694.54460108685,269374.2429171504,-42867.549140540286,86529.7741423922,65190.02714505398,-54636.09537121985,60061.334919959714,62339.33717253449,1
19353,290000.0,2,2,1,49,-1,0,0,0,0,0,37246.0,36927.0,39769.0,35058.0,36965.0,38863.0,3000.0,3500.0,2500.0,2500.0,2500.0,2000.0,0
-18536,-281245.4297497245,3,7,4,3,9,9,9,9,9,9,338760.02312172606,280924.2875199254,254637.3478238082,-150233.11914067907,253546.06568535822,268734.39585428097,-51268.091490739556,86102.30899059972,-62244.24014489323,64251.670192947466,57355.14831076814,-56221.44279333261,0
29848,310000.0,1,4,1,46,-1,-1,-1,-1,-1,-1,15431.0,10414.0,21209.0,91238.0,18293.0,14332.0,10414.0,21229.0,91254.0,18293.0,14332.0,15785.0,0
26441,130000.0,2,2,1,50,2,2,2,2,2,2,73621.0,76104.0,77795.0,78584.0,79736.0,78405.0,4300.0,3500.0,2700.0,2970.0,0.0,3870.0,0
19007,120000.0,2,2,2,30,-2,-2,-2,-2,-2,-2,2680.0,14770.0,7817.0,416.0,270.0,0.0,14770.0,7832.0,416.0,270.0,0.0,0.0,0
13102,80000.0,2,2,2,26,0,0,0,0,0,0,67798.0,69206.0,70057.0,71886.0,73724.0,75498.0,3100.0,2600.0,3000.0,3000.0,3000.0,6500.0,0
42994,592020.1583870313,3,7,4,65,9,9,9,9,9,9,-201974.49274027304,-218147.2196352638,-196691.22308288826,262340.5832448872,-154388.58389407778,228312.91547838526,69627.47415278955,-71077.45472559409,63990.805771223626,53623.3891081873,51480.8747987726,73182.66381272976,1
26069,240000.0,2,1,1,32,-2,-2,-2,-2,-2,-2,6101.0,1202.0,3227.0,4039.0,1776.0,1513.0,1205.0,3236.0,4051.0,1781.0,1517.0,3630.0,0
24375,30000.0,1,2,1,38,0,0,0,0,0,0,17085.0,19702.0,22978.0,23078.0,24994.0,25330.0,5000.0,5200.0,3078.0,5000.0,3000.0,5000.0,0
16557,180000.0,1,2,2,27,0,0,0,0,0,0,134168.0,120734.0,124730.0,120423.0,113901.0,114077.0,4345.0,5966.0,4250.0,4200.0,4200.0,4200.0,0
29190,50000.0,1,1,2,28,0,0,3,2,2,0,13258.0,18647.0,18064.0,19462.0,18854.0,20380.0,5635.0,0.0,2000.0,0.0,2000.0,2000.0,1
10987,30000.0,1,2,2,28,0,0,0,0,0,0,25198.0,25988.0,27107.0,27450.0,29193.0,27372.0,1500.0,1600.0,1000.0,2100.0,1400.0,500.0,0
1362,140000.0,2,1,2,29,-1,-1,-1,-2,-2,-2,14943.0,2888.0,0.0,0.0,0.0,0.0,2888.0,0.0,0.0,0.0,0.0,0.0,0
10751,20000.0,1,2,1,38,0,0,0,0,-2,-2,16619.0,17845.0,19000.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1
18466,20000.0,2,1,2,23,0,0,0,0,0,0,15781.0,20124.0,19423.0,20140.0,19991.0,20079.0,5000.0,2000.0,1500.0,1000.0,600.0,1000.0,1
5451,30000.0,1,2,2,49,-1,-1,-1,-1,-1,-1,1659.0,1473.0,390.0,390.0,390.0,1320.0,1473.0,390.0,390.0,390.0,1320.0,0.0,0
3458,280000.0,1,2,1,46,1,2,2,2,2,2,188894.0,194489.0,197722.0,192140.0,203913.0,200564.0,10101.0,8000.0,0.0,15000.0,0.0,7053.0,1
19923,110000.0,2,2,2,31,0,0,0,0,0,0,98531.0,99593.0,100093.0,90437.0,75701.0,77013.0,3577.0,3680.0,3030.0,2701.0,2674.0,2669.0,1
23463,200000.0,2,1,2,46,-2,-2,-2,-2,-2,-2,2263.0,3441.0,2124.0,6041.0,2975.0,3441.0,3448.0,2124.0,6063.0,2975.0,3441.0,1841.0,0
7458,100000.0,2,2,1,34,0,0,0,0,0,0,102724.0,100186.0,102604.0,101856.0,101105.0,101071.0,4600.0,5000.0,4000.0,4000.0,4200.0,3800.0,0
26477,380000.0,2,3,2,51,-1,-1,0,-1,0,-1,43715.0,60718.0,21814.0,47964.0,33405.0,2981.0,60718.0,2200.0,48000.0,0.0,2981.0,35500.0,0
29155,140000.0,2,1,1,56,3,2,2,3,3,3,450.0,450.0,450.0,450.0,1450.0,1150.0,0.0,0.0,0.0,1000.0,0.0,0.0,1
29556,100000.0,1,1,1,33,0,0,0,0,0,0,49415.0,50851.0,49528.0,50604.0,40966.0,40308.0,2284.0,1961.0,2037.0,1434.0,1469.0,1483.0,0
17375,50000.0,2,3,1,46,2,2,2,2,0,0,46677.0,48101.0,49060.0,47086.0,9306.0,8962.0,2500.0,2400.0,4.0,503.0,1109.0,703.0,1
7129,210000.0,2,2,1,33,0,0,0,0,0,-1,8770.0,10972.0,22610.0,10161.0,5933.0,4164.0,6000.0,15042.0,5000.0,0.0,4164.0,816.0,1
8654,130000.0,2,2,1,31,-1,-1,0,0,0,0,6279.0,10862.0,5878.0,15306.0,8015.0,5965.0,11054.0,5172.0,14593.0,727.0,5222.0,4200.0,0
43393,-274651.3742237828,3,7,4,2,9,9,9,9,9,9,319348.2171064092,-188423.03873908226,-222395.56135136166,-170622.3355613891,-197165.72792263902,-158834.7775139833,61146.00244302218,-72601.9321507134,61053.23203502756,-49197.86108533149,61906.302847248175,73419.34789335847,0
28510,260000.0,2,2,2,40,0,0,0,0,0,0,120108.0,107696.0,103745.0,90818.0,92640.0,94338.0,4224.0,3650.0,5000.0,3640.0,3500.0,3500.0,0
17652,400000.0,2,1,1,41,0,-1,-1,-1,0,0,104083.0,8.0,1274.0,19143.0,20305.0,22063.0,8.0,1274.0,19143.0,1305.0,2063.0,1695.0,0
19360,180000.0,2,2,2,31,-1,-1,-1,-1,-1,-1,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,0
26970,230000.0,1,1,2,32,0,0,0,0,0,0,48418.0,44734.0,47178.0,29582.0,38426.0,42500.0,5019.0,10120.0,20000.0,10000.0,5000.0,5000.0,0
23960,20000.0,1,1,2,24,1,-1,-1,-2,-1,-1,255.0,541.0,275.0,329.0,544.0,190.0,541.0,275.0,329.0,544.0,190.0,241.0,0
6467,210000.0,2,2,1,49,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14540,320000.0,2,2,2,28,1,-2,-1,-1,0,-1,0.0,0.0,2428.0,990.0,495.0,854.0,0.0,2428.0,990.0,0.0,854.0,495.0,0
-11487,671903.3826618085,3,7,4,5,9,9,9,9,9,9,335686.5843525728,-173161.04409297975,268929.9405858741,-197238.4959621367,275430.6213815382,-161247.681617746,62135.433029519285,80834.73481177587,-51324.13390558463,63721.00159065703,50277.27604424521,-57664.92364874208,0
19954,500000.0,2,1,1,44,-2,-2,-2,-2,-2,-2,2128.0,635.0,13258.0,4562.0,893.0,2030.0,635.0,13337.0,4562.0,893.0,2030.0,0.0,0
14675,20000.0,2,2,2,27,0,0,0,0,0,0,15685.0,16731.0,18048.0,18102.0,18491.0,19173.0,1300.0,1600.0,650.0,681.0,1000.0,1000.0,0
16716,300000.0,1,6,1,46,0,0,0,0,0,-1,289299.0,297003.0,300153.0,9250.0,6088.0,2497.0,15000.0,13274.0,1010.0,185.0,2497.0,2497.0,0
24250,320000.0,1,2,2,30,0,0,0,-1,0,0,26310.0,28236.0,29368.0,160578.0,129187.0,124967.0,2728.0,2240.0,160578.0,4600.0,5000.0,4500.0,0
5111,70000.0,1,2,2,31,0,0,-1,-1,-2,-2,62737.0,40745.0,1880.0,0.0,0.0,0.0,4030.0,2500.0,0.0,0.0,0.0,0.0,0
209,80000.0,2,2,2,24,0,0,0,0,0,0,81625.0,81554.0,79599.0,49552.0,49509.0,49568.0,3200.0,3000.0,2038.0,2000.0,1800.0,1800.0,1
11995,30000.0,1,1,2,22,0,0,0,3,2,0,18796.0,23153.0,27439.0,26708.0,26141.0,26823.0,5000.0,5000.0,0.0,0.0,1115.0,2500.0,0
20695,190000.0,1,2,1,41,2,2,0,0,0,0,127370.0,117487.0,117568.0,103011.0,101336.0,91215.0,0.0,6000.0,5000.0,3300.0,5000.0,4000.0,1
9927,50000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,2900.0,0.0,0.0,0.0,0.0,2900.0,0.0,0.0,0
10562,280000.0,2,2,2,29,-2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,5017.0,0.0,0.0,0.0,0.0,5017.0,101.0,0
19394,230000.0,2,2,1,32,-1,-1,-1,-1,-1,-1,1680.0,1535.0,1836.0,2274.0,0.0,21166.0,1535.0,1836.0,2283.0,0.0,21166.0,1000.0,0
24377,230000.0,1,5,2,40,2,2,2,0,0,0,119730.0,120912.0,111819.0,93007.0,92122.0,61583.0,5000.0,0.0,3700.0,3986.0,2900.0,1057.0,0
19236,180000.0,2,1,2,39,-2,-2,-2,-2,-2,-2,11732.0,6653.0,-6674.0,18084.0,16481.0,19359.0,6653.0,330.0,36550.0,16481.0,21264.0,16253.0,0
23517,180000.0,2,2,1,34,-2,-2,-2,-2,-2,-2,10485.0,274.0,9333.0,26656.0,274.0,1624.0,274.0,9333.0,26656.0,274.0,1624.0,274.0,1
1428,20000.0,2,2,2,32,2,3,2,2,2,0,17757.0,17193.0,16602.0,19521.0,18925.0,18806.0,0.0,0.0,3200.0,0.0,900.0,633.0,0
9834,30000.0,2,3,1,41,-2,-2,-2,-2,-2,-2,0.0,18393.0,7501.0,11216.0,14333.0,0.0,18393.0,7501.0,11216.0,14387.0,0.0,0.0,0
-17266,631712.6266138816,3,7,4,7,9,9,9,9,9,9,-218136.14110643676,-182119.84811359487,285581.5003600079,268167.69600709877,230105.12266773844,-192352.93825434183,-47172.8043683602,-74777.49048544126,63688.16644056679,-47705.27173474868,-41466.15213395763,-63647.41992370983,0
7473,90000.0,2,2,1,33,0,0,2,0,0,0,26772.0,70398.0,56266.0,47804.0,44230.0,48144.0,56388.0,112.0,1779.0,1786.0,5414.0,2418.0,0
24917,200000.0,1,2,2,36,0,0,0,0,0,0,175353.0,150969.0,153856.0,156401.0,159300.0,160571.0,25001.0,5701.0,5576.0,6009.0,5811.0,6156.0,1
17732,90000.0,2,3,1,58,-2,-2,-2,-2,-2,-2,5563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5156.0,0
22048,140000.0,2,2,1,28,-1,2,-1,-1,-1,-1,1953.0,1366.0,464.0,337.0,548.0,395.0,0.0,464.0,337.0,548.0,395.0,681.0,1
17818,100000.0,1,2,2,24,0,0,0,0,0,0,87478.0,88627.0,92187.0,95030.0,29470.0,3470.0,3500.0,5000.0,5000.0,4000.0,3000.0,5000.0,1
47052,589793.7385779221,3,7,4,64,9,9,9,9,9,9,302734.52754985145,320201.8227162366,253368.90916282395,265180.3671476228,-181364.4220303268,239717.7433582366,57182.96015531687,85862.95872966196,74082.69678475447,-46709.922586418805,50022.199190857194,69214.20419396614,1
43672,-320406.5704912343,3,7,4,69,9,9,9,9,9,9,-183226.47475177792,318840.736850377,-193674.4176334804,290234.54782938375,-148789.10954601466,269353.40824001597,-49387.06976889253,76828.40277745476,75212.73300190746,-52008.371971991466,62824.19889145087,65569.7447499609,0
27340,170000.0,1,2,1,37,1,2,0,0,0,0,77959.0,76115.0,79274.0,82034.0,85664.0,89272.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0
24272,60000.0,1,2,2,24,2,2,2,0,0,0,48945.0,52362.0,51255.0,52119.0,52866.0,53969.0,4549.0,0.0,2313.0,2044.0,2110.0,2500.0,1
5781,120000.0,2,3,2,31,-1,-1,-1,-1,-1,-1,1769.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,1079.0,0
11004,30000.0,1,2,1,29,0,0,0,0,0,-2,29852.0,30348.0,31570.0,32661.0,0.0,0.0,1600.0,1738.0,1829.0,0.0,0.0,0.0,0
43474,615175.8094512442,3,7,4,63,9,9,9,9,9,9,-239293.7698443356,311833.2909481369,269008.5580293508,260525.29516407978,273453.23639464256,253846.97072440805,68283.88918671354,-58662.462619921745,-58164.749718968065,50441.02309574915,55792.26531211933,-65358.603120781554,1
4284,80000.0,2,2,2,31,-1,-1,0,0,0,0,1019.0,8479.0,9947.0,10671.0,11923.0,12050.0,8479.0,2000.0,2000.0,2000.0,2000.0,1000.0,1
3624,210000.0,1,1,2,36,0,0,0,0,0,0,210463.0,109132.0,47182.0,37067.0,24511.0,22634.0,5187.0,2043.0,1552.0,2013.0,3002.0,3003.0,1
13127,500000.0,2,2,1,31,0,0,0,0,0,0,21008.0,17863.0,15219.0,14044.0,14191.0,13650.0,1500.0,2000.0,1100.0,505.0,700.0,2000.0,0
6637,80000.0,2,3,1,41,2,2,2,2,2,2,57754.0,56258.0,60313.0,61129.0,62348.0,61193.0,0.0,5000.0,2400.0,2341.0,0.0,2439.0,1
2294,360000.0,2,1,1,46,1,-1,2,2,-1,-1,-200.0,2716.0,200.0,0.0,12140.0,42424.0,2916.0,0.0,0.0,12140.0,42424.0,19825.0,0
976,50000.0,2,2,2,22,0,0,0,0,0,0,49609.0,61162.0,31485.0,15281.0,18031.0,18233.0,2100.0,2000.0,4000.0,3000.0,1500.0,1000.0,0
45016,556038.8618904427,3,7,4,70,9,9,9,9,9,9,341907.65752870357,-222815.79688195608,-189310.5923521652,257532.2561124344,-188023.42754360818,247133.64848623826,60497.92062954866,76106.34159181349,-56859.23184344522,62451.773452698355,53001.86887671142,70649.33996446831,0
-12619,-242355.80766559724,3,7,4,2,9,9,9,9,9,9,272024.05091365025,317204.6302195967,259952.38190635186,288758.5065823255,-175776.66986059185,223391.55321892083,-49834.39681466094,82894.63001473066,59516.04802666265,-54229.99091288427,-49724.54387654728,-52354.364190532084,0
44611,677814.175094003,3,7,4,1,9,9,9,9,9,9,302326.01277328335,328257.19873084803,-185742.07551815698,265214.1550153013,-180641.30523671422,-154731.87490240723,58123.23666652344,77800.7889331552,-61706.513200878,54882.94497300002,60739.71638109821,-64817.543858665995,0
3346,50000.0,2,2,2,25,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700.0,1
15244,290000.0,2,2,2,34,0,0,0,0,0,0,58481.0,41773.0,40597.0,38441.0,37454.0,35484.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0
2743,220000.0,2,1,1,40,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0,0
16210,20000.0,2,2,1,46,2,0,0,2,2,2,16371.0,17384.0,19954.0,19259.0,20139.0,19434.0,1289.0,2859.0,0.0,1044.0,0.0,528.0,1
29064,330000.0,2,3,1,53,0,0,0,0,0,0,287021.0,191065.0,290451.0,192123.0,196860.0,-3140.0,6802.0,102428.0,4100.0,4937.0,3140.0,184036.0,0
6173,230000.0,2,1,2,27,1,-1,-1,-1,-1,-2,0.0,1988.0,19690.0,25681.0,0.0,0.0,1988.0,19878.0,25681.0,0.0,0.0,0.0,0
27659,20000.0,2,2,2,22,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1871,100000.0,2,2,1,31,0,0,-1,-1,0,-1,92265.0,93873.0,1473.0,2946.0,1473.0,540.0,5000.0,1473.0,2946.0,0.0,540.0,780.0,0
17287,200000.0,2,3,1,41,0,0,0,0,0,0,184133.0,187386.0,191098.0,194671.0,177096.0,180388.0,6710.0,7125.0,7333.0,6325.0,6522.0,6569.0,0
11351,20000.0,1,2,2,29,0,0,0,0,0,0,18920.0,20302.0,19477.0,20210.0,20077.0,20022.0,1700.0,1300.0,1000.0,800.0,700.0,750.0,0
26560,50000.0,2,2,2,51,0,0,0,0,0,0,50566.0,50050.0,37005.0,20145.0,19620.0,18872.0,1738.0,1746.0,1289.0,1684.0,684.0,702.0,0
45443,-244536.39721184,3,7,4,5,9,9,9,9,9,9,-216888.90770359122,265582.2804567121,305844.8534122014,-176936.4361957831,260100.75659745268,262947.2015677027,-51754.00746962614,-65779.73267697904,-48812.01558639006,-45247.131877813605,-43831.17939091996,71143.60513043142,0
11965,160000.0,2,2,1,42,0,0,0,0,0,0,165686.0,169969.0,170142.0,119529.0,122059.0,111378.0,8450.0,5289.0,4022.0,4195.0,3986.0,3958.0,1
18107,300000.0,1,2,1,41,0,0,0,0,0,0,163033.0,140472.0,96234.0,64482.0,100558.0,76056.0,5505.0,5000.0,3000.0,95000.0,4000.0,3500.0,0
26907,110000.0,1,2,2,37,0,0,0,0,0,0,68773.0,69527.0,76273.0,76409.0,76166.0,76384.0,3500.0,10000.0,3500.0,3000.0,3000.0,4000.0,0
2230,170000.0,2,2,1,38,-1,-1,-1,0,0,-2,521.0,5360.0,29271.0,26511.0,0.0,0.0,6439.0,29271.0,0.0,0.0,0.0,2730.0,0
22619,80000.0,2,1,2,36,2,0,0,2,0,0,12639.0,13419.0,18171.0,17582.0,19281.0,19968.0,1300.0,5000.0,0.0,2000.0,1000.0,10000.0,1
5068,50000.0,2,3,1,40,0,0,0,0,0,2,20831.0,21592.0,22571.0,23024.0,25567.0,24463.0,1400.0,1360.0,810.0,2900.0,0.0,1100.0,1
-12293,643048.625189058,3,7,4,63,9,9,9,9,9,9,344311.57037419453,-193889.1030757809,309095.0874473911,261995.32547185995,255171.82768179115,-189617.08054511878,-48815.322889808995,82173.19367060601,-59271.31362281733,-41535.78342251902,58627.11454522789,76314.31431636552,0
13062,20000.0,1,2,2,23,0,0,0,-1,-1,2,17821.0,19099.0,0.0,1728.0,1953.0,1780.0,2000.0,0.0,1728.0,225.0,0.0,0.0,0
2392,500000.0,1,1,2,32,1,-1,-1,-1,0,0,-218.0,466.0,1267.0,155951.0,159749.0,167416.0,1000.0,1267.0,155000.0,6000.0,10000.0,8000.0,0
1041,20000.0,1,2,2,26,-1,-1,-2,-2,-2,-2,70.0,-620.0,-620.0,-1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0
29043,10000.0,2,3,2,54,0,-1,-1,2,2,-1,1083.0,390.0,390.0,390.0,0.0,780.0,780.0,780.0,0.0,0.0,780.0,0.0,0
11250,200000.0,2,1,1,30,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,5659.0,0.0,0.0,0.0,0.0,5659.0,0.0,0
17480,50000.0,2,3,1,35,-1,-1,0,0,0,0,10458.0,37907.0,33604.0,25303.0,17841.0,6980.0,37907.0,1599.0,1200.0,0.0,0.0,3570.0,0
-14557,615049.9167995116,3,7,4,0,9,9,9,9,9,9,328291.2169333012,272063.18493987055,-166104.99740515676,-150612.606852005,-195848.60636816654,241405.0592476784,-56822.22762272732,-70104.24367752459,-55233.07802136689,-51018.19804286695,-53458.909320193365,67695.5144968379,0
23397,110000.0,2,2,1,38,-2,-2,-2,-2,-2,-2,4976.0,2532.0,3102.0,1979.0,690.0,1042.0,2532.0,3102.0,1979.0,690.0,1042.0,8420.0,0
12476,240000.0,2,1,2,30,0,0,0,0,0,0,12876.0,4420.0,4508.0,8064.0,4520.0,4476.0,1905.0,3632.0,7100.0,0.0,3500.0,3600.0,0
-18526,-344954.9036536745,3,7,4,3,9,9,9,9,9,9,-187311.2334517264,-171026.0595968855,290697.8522179322,-165726.25657789395,-177504.80560899258,-156173.11998291535,70170.45707375559,75362.71639279982,60587.47441198602,-55272.349864687465,61269.61126423607,-51993.39664957185,1
49074,673183.6488801484,3,7,4,2,9,9,9,9,9,9,272431.49307656573,328171.27746876824,-216796.8158307278,-176802.117200735,260705.7797363751,226784.15000974442,59079.883925449045,68119.4179019198,74744.99407044986,58239.25921446252,-46303.99706205623,59542.82115524994,0
936,50000.0,1,2,2,30,0,0,0,0,-2,-2,21062.0,6495.0,2207.0,0.0,0.0,0.0,2000.0,1000.0,0.0,0.0,0.0,0.0,0
11066,20000.0,1,2,2,34,0,0,0,0,-1,0,15494.0,11950.0,11292.0,10790.0,780.0,780.0,1488.0,1220.0,608.0,780.0,0.0,0.0,0
12690,250000.0,1,1,2,42,0,0,0,0,0,0,255473.0,256003.0,254970.0,209124.0,213392.0,205180.0,11300.0,12177.0,7200.0,8000.0,7700.0,8003.0,0
18764,210000.0,2,1,2,30,-1,-1,-1,-1,-1,0,390.0,390.0,390.0,390.0,980.0,590.0,390.0,390.0,390.0,980.0,0.0,1288.0,0
23344,170000.0,2,2,1,31,-2,-2,-2,-2,-2,-2,6015.0,7810.0,2760.0,3474.0,7680.0,7860.0,7820.0,26058.0,3474.0,7680.0,7860.0,9333.0,1
21430,500000.0,2,1,2,25,1,-1,-1,-1,-1,0,-46.0,9412.0,1260.0,0.0,1121.0,6566.0,9458.0,1260.0,0.0,1121.0,6000.0,3000.0,0
20368,20000.0,1,2,2,23,1,2,4,3,2,2,11113.0,14110.0,13609.0,13102.0,12595.0,14287.0,3500.0,0.0,0.0,0.0,1900.0,0.0,1
16389,390000.0,2,1,1,46,-1,-1,-1,-1,0,0,6570.0,2287.0,0.0,18692.0,10418.0,8590.0,2287.0,0.0,18692.0,1000.0,172.0,4801.0,0
11763,500000.0,1,2,2,28,0,0,0,0,0,0,47399.0,48711.0,48642.0,49062.0,149034.0,181876.0,2361.0,1500.0,1128.0,100330.0,100486.0,2114.0,0
1135,20000.0,1,2,2,28,1,2,2,2,0,0,15764.0,15718.0,17164.0,16594.0,18158.0,19554.0,500.0,2000.0,0.0,2000.0,1700.0,0.0,0
16323,130000.0,2,2,1,42,1,-2,-1,-1,-1,-2,0.0,0.0,441.0,305.0,0.0,0.0,0.0,441.0,305.0,0.0,0.0,0.0,1
13380,120000.0,2,1,2,26,0,0,0,0,0,0,112774.0,115733.0,91961.0,94433.0,97787.0,87413.0,5000.0,3500.0,4000.0,5000.0,3500.0,3500.0,0
12931,50000.0,1,1,2,24,0,0,2,2,2,2,29595.0,31798.0,32979.0,32152.0,34668.0,33961.0,3000.0,2000.0,0.0,3200.0,0.0,1600.0,1
