age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
51,services,single,high.school,unknown,no,no,telephone,may,mon,45,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,177,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
46,admin.,married,high.school,no,no,no,cellular,aug,wed,63,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
0,retired,married,basic.9y,no,no,no,cellular,jul,wed,-651,11,328,8,nonexistent,5.981992907179231,91.76578404636767,-25.857167739920108,9.235197116397998,5422.414843878352,0
37,admin.,single,university.degree,no,no,no,telephone,jul,fri,43,11,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
40,blue-collar,divorced,unknown,no,yes,no,cellular,jul,tue,160,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
81,technician,single,professional.course,no,no,no,telephone,oct,mon,1179,10,332,8,success,-5.3434775861237895,91.57533589067886,-56.34871536562366,9.917078632966096,5384.816147474101,0
39,admin.,married,university.degree,no,yes,no,cellular,aug,thu,217,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
38,admin.,single,high.school,no,yes,yes,cellular,nov,thu,1476,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
36,services,married,high.school,no,no,no,cellular,may,thu,227,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
47,blue-collar,married,high.school,no,yes,yes,telephone,may,fri,72,6,6,1,success,-1.8,92.893,-46.2,1.313,5099.1,0
76,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,-546,-8,314,8,nonexistent,-5.425910561974039,91.3211766574284,-56.3995055219227,-2.3932462360041846,5451.224871239894,0
3,technician,married,professional.course,no,no,no,cellular,jul,thu,-535,12,214,8,nonexistent,-4.781077174266373,95.55580852455537,-54.654795882821865,-2.0721223656172176,4899.156610806542,0
35,technician,married,professional.course,no,no,yes,cellular,may,wed,273,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
47,technician,married,professional.course,unknown,no,no,telephone,may,wed,301,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
44,admin.,divorced,university.degree,no,yes,yes,cellular,jun,tue,130,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0
36,technician,single,professional.course,no,no,no,cellular,may,wed,340,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
34,technician,married,high.school,unknown,no,no,cellular,aug,tue,188,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
34,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,43,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
30,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,57,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
33,housemaid,divorced,university.degree,no,no,no,telephone,may,tue,392,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
50,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,fri,7,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
41,housemaid,married,basic.6y,no,no,no,telephone,may,thu,142,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
44,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,thu,285,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
36,self-employed,married,basic.9y,unknown,no,no,cellular,aug,thu,406,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
78,retired,married,basic.4y,no,yes,no,cellular,apr,tue,274,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
52,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,211,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
52,technician,married,professional.course,no,no,no,cellular,jul,thu,71,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
36,housemaid,divorced,basic.4y,no,yes,no,cellular,nov,tue,171,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
78,admin.,married,high.school,no,yes,no,cellular,nov,fri,1252,12,267,8,nonexistent,6.304023161373442,91.34642094168765,-57.13318677947886,-2.055634560584621,4916.535080475381,0
37,technician,divorced,professional.course,no,no,no,cellular,aug,tue,65,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
29,blue-collar,divorced,basic.4y,no,no,no,cellular,may,fri,667,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
31,technician,married,professional.course,no,yes,no,telephone,may,tue,130,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
32,services,married,high.school,no,no,yes,telephone,may,fri,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
34,technician,married,university.degree,no,unknown,unknown,cellular,aug,thu,81,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
57,technician,married,high.school,no,yes,no,cellular,apr,wed,82,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,0
80,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,-659,-5,1581,8,nonexistent,-5.32822814150137,91.63616095851351,-54.624351454839285,-2.0819149884711035,4922.058898904897,0
28,technician,single,university.degree,no,yes,no,cellular,mar,mon,131,12,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,0
28,admin.,single,university.degree,no,no,no,cellular,aug,wed,153,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0
49,unemployed,divorced,university.degree,no,yes,yes,cellular,jul,fri,133,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
41,housemaid,married,university.degree,no,yes,no,cellular,aug,thu,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
-1,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,1203,-6,1528,8,nonexistent,5.300910465437386,95.55866953517835,-24.292104581211337,9.287516695045946,4884.868091721019,0
42,management,married,university.degree,no,yes,no,cellular,aug,mon,178,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
85,retired,married,basic.4y,no,no,no,cellular,apr,mon,81,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,0
51,admin.,single,university.degree,unknown,no,no,cellular,nov,fri,224,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0
42,blue-collar,single,high.school,unknown,yes,no,cellular,jul,mon,55,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
46,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,119,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0
49,blue-collar,married,basic.9y,no,yes,no,cellular,nov,fri,35,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0
27,admin.,married,university.degree,no,yes,no,telephone,may,fri,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
36,admin.,married,high.school,no,yes,no,telephone,may,mon,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
31,unemployed,single,basic.9y,no,yes,no,cellular,apr,fri,55,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
31,admin.,married,university.degree,no,yes,no,telephone,nov,tue,174,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
37,blue-collar,married,basic.6y,no,unknown,unknown,cellular,oct,fri,93,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,0
74,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,1267,-6,393,8,nonexistent,-5.752575324508007,95.72518082933155,-59.0193862665877,9.243243782207083,5449.767445233849,0
37,technician,married,basic.9y,no,yes,no,telephone,jul,thu,991,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0
24,services,single,high.school,no,no,no,cellular,may,fri,576,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1
47,admin.,married,high.school,unknown,yes,no,telephone,may,tue,139,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
38,technician,married,professional.course,no,no,no,telephone,may,wed,479,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
59,admin.,married,university.degree,no,no,yes,telephone,may,fri,186,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
50,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,thu,57,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
52,admin.,single,university.degree,no,no,yes,cellular,jun,mon,212,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0
79,blue-collar,married,basic.4y,no,yes,yes,cellular,apr,thu,1184,10,1688,8,nonexistent,5.7282566903256855,95.79665351234628,-56.84966075799064,9.568405086692426,4946.149215977128,0
34,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,185,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
42,admin.,divorced,university.degree,no,yes,no,telephone,may,mon,130,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
1,admin.,married,high.school,no,no,no,telephone,may,fri,1196,12,1599,8,nonexistent,5.497793381332384,95.62697505590003,-56.04323193953668,-3.184785941438719,4895.659301888127,0
58,retired,married,basic.4y,no,yes,no,telephone,may,tue,188,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
35,management,married,university.degree,no,no,no,cellular,jun,tue,136,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,1
58,retired,married,high.school,no,yes,no,cellular,jul,thu,245,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
33,admin.,married,high.school,no,no,yes,telephone,may,mon,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
48,management,divorced,university.degree,no,yes,no,cellular,nov,wed,208,1,3,1,success,-3.4,92.649,-30.1,0.716,5017.5,1
27,student,single,high.school,no,yes,yes,cellular,may,tue,91,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
48,admin.,married,high.school,no,yes,yes,telephone,dec,fri,291,1,999,0,nonexistent,-0.2,92.756,-45.9,3.563,5176.3,0
31,management,single,university.degree,no,yes,no,telephone,jun,tue,214,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
47,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,wed,5,7,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
36,technician,married,professional.course,no,yes,no,telephone,may,wed,160,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
26,admin.,single,university.degree,no,yes,no,telephone,may,wed,217,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
73,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,wed,-704,-5,1564,8,nonexistent,-6.189737873841406,95.67898209891962,-54.601249416211076,-1.8389010849793017,5384.958717405742,0
50,management,divorced,university.degree,no,no,no,cellular,nov,fri,202,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0
29,admin.,single,university.degree,no,yes,no,cellular,may,tue,159,8,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
72,housemaid,married,basic.9y,no,yes,no,cellular,nov,mon,1186,-5,296,8,failure,5.202314842732001,91.34669985921761,-57.2535031109307,-3.125670295486539,4902.925044097909,0
37,admin.,single,university.degree,no,no,no,telephone,aug,thu,118,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
42,technician,divorced,professional.course,no,yes,no,cellular,aug,mon,72,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
33,student,single,unknown,no,yes,yes,cellular,aug,tue,203,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0
29,admin.,single,high.school,no,yes,no,telephone,jun,wed,184,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
42,management,married,university.degree,no,yes,yes,cellular,oct,mon,298,1,999,0,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,0
31,services,married,high.school,unknown,yes,no,telephone,jun,thu,67,12,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
33,services,married,high.school,no,yes,no,cellular,jun,wed,274,2,12,2,success,-1.7,94.055,-39.8,0.767,4991.6,1
46,self-employed,divorced,basic.9y,no,yes,yes,cellular,apr,thu,168,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
-1,technician,single,professional.course,no,no,no,cellular,jul,wed,1268,11,1664,8,nonexistent,6.29252566510065,91.51704496115553,-24.40493648281306,10.472641241534976,5393.18952223277,0
37,services,married,high.school,no,no,no,cellular,aug,tue,249,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
31,admin.,married,professional.course,no,yes,yes,cellular,may,thu,291,2,999,0,nonexistent,-1.8,93.876,-40.0,0.692,5008.7,1
74,technician,married,professional.course,unknown,yes,no,cellular,jul,tue,-563,-8,1620,8,nonexistent,5.090271114086664,91.74836641195711,-23.592045472217745,-2.173404835197349,5417.267481868926,0
34,services,divorced,basic.6y,unknown,unknown,unknown,cellular,may,wed,136,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
29,admin.,single,university.degree,no,no,no,cellular,apr,thu,271,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1
29,management,single,basic.9y,no,no,yes,cellular,jul,fri,968,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1
60,unknown,married,university.degree,no,no,no,telephone,may,tue,310,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
3,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,1258,-7,356,8,nonexistent,6.194504466562207,91.35495204060395,-56.44626265338497,9.432144145949858,5400.62627094722,0
58,admin.,married,high.school,no,yes,no,cellular,may,fri,67,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
54,entrepreneur,divorced,high.school,unknown,no,yes,cellular,jul,tue,268,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
53,admin.,married,university.degree,no,yes,no,cellular,aug,thu,238,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
53,blue-collar,single,basic.4y,unknown,yes,no,cellular,may,mon,267,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
31,unemployed,single,high.school,no,yes,yes,cellular,jul,wed,45,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
31,blue-collar,married,high.school,no,yes,no,cellular,may,wed,207,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
76,unknown,married,high.school,unknown,no,no,cellular,jul,tue,1258,11,1598,8,nonexistent,5.2918944619398305,95.61570613908191,-59.01596813827038,9.810051586042741,5391.663675289984,0
41,admin.,married,university.degree,no,no,no,cellular,aug,tue,766,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1
35,management,married,university.degree,no,yes,yes,cellular,nov,mon,244,2,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,0
56,admin.,married,basic.6y,unknown,no,no,cellular,aug,thu,102,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
-1,student,single,professional.course,no,no,no,telephone,sep,tue,1054,10,1700,8,nonexistent,-5.5770917047664526,91.67958005351831,-24.13172793850858,-1.6745292157413216,4925.500258400718,0
30,blue-collar,single,basic.9y,unknown,no,no,telephone,jun,fri,10,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
49,entrepreneur,married,unknown,no,no,no,cellular,may,wed,85,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
29,technician,single,professional.course,no,no,no,cellular,aug,fri,245,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
29,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,103,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
56,services,divorced,high.school,no,no,no,cellular,jul,mon,167,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
30,admin.,married,high.school,no,yes,yes,telephone,may,thu,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
42,entrepreneur,single,unknown,no,no,no,cellular,jul,wed,295,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
57,admin.,married,university.degree,no,no,no,cellular,aug,wed,182,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
45,blue-collar,divorced,basic.9y,no,no,no,cellular,apr,fri,200,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
31,admin.,single,high.school,no,no,no,cellular,jul,wed,75,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
26,admin.,single,university.degree,no,no,yes,cellular,jul,wed,979,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
72,entrepreneur,married,university.degree,no,yes,yes,cellular,apr,thu,-640,11,312,8,nonexistent,-5.039381725786433,95.48646659321841,-26.271066841525275,9.67094793822557,5417.675384258414,1
34,admin.,divorced,basic.6y,no,no,no,telephone,may,fri,111,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
42,services,married,high.school,no,yes,yes,cellular,apr,mon,234,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
50,management,married,university.degree,no,yes,no,cellular,jul,thu,367,1,999,0,nonexistent,-1.7,94.215,-40.3,0.846,4991.6,1
31,admin.,married,university.degree,no,yes,no,cellular,jul,wed,101,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
32,management,single,professional.course,no,yes,no,cellular,may,tue,68,10,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
38,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,328,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
38,blue-collar,single,university.degree,unknown,yes,no,telephone,may,tue,395,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1
42,entrepreneur,married,university.degree,unknown,no,no,cellular,nov,tue,283,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
81,admin.,single,high.school,no,no,no,cellular,dec,mon,1260,11,1614,8,success,5.443117075596576,91.39558209963667,-54.52896874012527,-2.671390478270329,4878.5105541047105,0
29,technician,single,professional.course,no,no,no,cellular,aug,mon,356,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
32,blue-collar,single,basic.4y,no,yes,no,cellular,jul,tue,145,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
28,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,mon,288,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
37,unemployed,married,university.degree,no,unknown,unknown,cellular,may,fri,34,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
42,admin.,single,high.school,no,no,no,cellular,sep,wed,638,1,14,1,success,-1.1,94.199,-37.5,0.88,4963.6,1
71,blue-collar,married,basic.9y,no,unknown,unknown,cellular,apr,thu,-671,11,248,8,failure,5.079418899016858,91.29296911960417,-57.301745518321596,-2.5735135729424305,4944.0507481743325,0
50,services,divorced,unknown,no,no,no,telephone,jun,fri,250,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
37,admin.,single,university.degree,no,yes,no,telephone,may,thu,900,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1
73,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,-696,-5,284,8,nonexistent,-5.7717212850271675,91.7375886870613,-58.80987851360044,8.961377509670516,5385.135908437589,0
30,admin.,single,university.degree,no,no,no,cellular,aug,fri,192,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
36,blue-collar,single,basic.9y,no,no,yes,telephone,nov,wed,590,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
57,admin.,divorced,high.school,no,no,no,cellular,sep,tue,473,1,3,5,success,-1.1,94.199,-37.5,0.877,4963.6,1
39,technician,married,professional.course,no,no,no,cellular,jul,tue,62,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
7,self-employed,married,university.degree,no,yes,no,cellular,jun,mon,1271,-8,1636,8,success,-4.871927863782233,91.34935192217539,-55.30041313451697,9.572195704366479,4880.414755723006,1
30,self-employed,single,university.degree,no,no,no,telephone,nov,fri,345,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
31,services,single,high.school,no,yes,no,cellular,jul,thu,59,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
32,admin.,divorced,university.degree,no,no,no,telephone,may,wed,315,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
35,blue-collar,married,high.school,no,yes,no,telephone,jul,tue,7,1,999,0,nonexistent,-1.7,94.215,-40.3,0.876,4991.6,0
56,admin.,married,basic.9y,no,no,no,cellular,apr,thu,94,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
31,admin.,single,university.degree,no,no,no,telephone,aug,mon,122,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0
25,unemployed,married,high.school,no,yes,no,cellular,mar,wed,436,2,6,1,success,-1.8,93.369,-34.8,0.651,5008.7,1
51,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,60,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
28,admin.,married,university.degree,no,unknown,unknown,telephone,may,tue,203,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
80,technician,single,university.degree,no,no,no,cellular,aug,tue,1207,13,1576,8,nonexistent,5.817767176522274,95.62066106052372,-24.422165201791604,-2.9715990735090507,4946.5412116931375,0
46,services,single,high.school,unknown,yes,no,cellular,may,wed,193,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
7,admin.,divorced,university.degree,unknown,yes,no,telephone,jun,tue,-617,-8,1669,8,nonexistent,-5.604487722422107,95.47807013459749,-24.40709808314899,-1.6617492416107233,4917.268647922372,0
33,technician,married,high.school,no,yes,no,telephone,may,fri,136,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
47,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,146,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
31,management,single,university.degree,no,yes,no,cellular,nov,wed,424,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1
35,management,married,university.degree,no,no,yes,cellular,aug,fri,873,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1
29,technician,single,university.degree,no,yes,yes,cellular,aug,wed,44,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
29,admin.,single,university.degree,no,yes,no,cellular,nov,tue,224,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
48,entrepreneur,married,basic.9y,unknown,yes,no,cellular,aug,mon,243,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
23,student,single,high.school,no,yes,no,telephone,jun,mon,434,1,9,1,success,-1.7,94.055,-39.8,0.72,4991.6,1
49,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,86,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
38,blue-collar,married,high.school,unknown,no,no,telephone,jun,fri,58,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
37,management,married,university.degree,no,no,no,telephone,jun,thu,288,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
45,entrepreneur,married,basic.4y,unknown,no,no,cellular,apr,thu,281,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
75,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,wed,1286,-8,1671,8,nonexistent,-4.941480860056153,91.49163729599428,-22.295296188242578,-1.8944189183451587,4912.299843148895,1
29,self-employed,single,university.degree,no,yes,no,cellular,jul,wed,513,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
52,blue-collar,married,basic.9y,no,no,no,cellular,nov,fri,13,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
40,blue-collar,married,basic.9y,unknown,no,no,cellular,nov,tue,113,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
53,admin.,married,university.degree,no,no,yes,cellular,jun,mon,115,1,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0
34,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,mon,616,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
53,management,married,university.degree,no,yes,no,cellular,nov,thu,888,2,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,1
32,services,married,high.school,no,no,no,cellular,aug,thu,100,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0
30,blue-collar,married,professional.course,no,no,no,cellular,jul,thu,66,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
35,admin.,divorced,university.degree,no,no,yes,telephone,may,tue,232,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
42,technician,married,university.degree,no,no,no,cellular,aug,fri,321,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
31,admin.,single,university.degree,no,no,yes,cellular,aug,thu,173,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
75,blue-collar,single,basic.4y,unknown,no,yes,telephone,may,wed,-525,13,386,8,nonexistent,-5.69735256067372,91.33240376372711,-54.833526486218986,-2.434875469519075,4884.836292777958,0
55,blue-collar,married,basic.9y,no,no,no,telephone,aug,tue,361,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
35,blue-collar,married,unknown,no,yes,no,cellular,jul,tue,506,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
50,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,209,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
81,services,single,university.degree,no,yes,no,cellular,apr,thu,-530,10,243,8,nonexistent,-5.618599700345111,95.8825995495875,-23.994475891515663,-2.252767891357568,4928.859946821566,0
8,technician,married,professional.course,no,no,no,telephone,may,wed,1121,11,1548,8,nonexistent,5.2222532235526264,91.81522432340456,-54.95976947961847,-1.9563175006478475,5432.341929892336,0
54,admin.,married,high.school,no,no,no,cellular,aug,wed,28,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
49,admin.,married,high.school,no,yes,no,cellular,aug,wed,668,2,15,1,success,-2.9,92.201,-31.4,0.879,5076.2,1
41,blue-collar,married,unknown,no,yes,no,cellular,jul,tue,158,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
32,entrepreneur,married,university.degree,no,yes,yes,cellular,nov,wed,434,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
39,self-employed,married,university.degree,no,no,no,telephone,may,fri,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
36,admin.,single,university.degree,no,no,no,cellular,may,mon,327,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
44,blue-collar,single,basic.6y,unknown,yes,no,cellular,nov,thu,39,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
33,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,669,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1
48,services,divorced,basic.6y,unknown,yes,no,telephone,jun,thu,122,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
